Temperature,Humidity,TVOC,ECO2,Raw H2,Raw Ethanol,Pressure,PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,Ptabular,Pfire,Psmoke,Pdetection,FireAlert,SmokeAlert
24.901,54.6,12.0,400.0,12735.0,19752.0,939.831,0.09,0.11,0.59,0.12,0.019,0.0,0.8040892481803894,0.7395561337471008,0.8040892481803894,0,0
24.909,54.84,24.0,400.0,12727.0,19748.0,939.831,0.09,0.11,0.6,0.121,0.019,0.0,0.7815473079681396,0.7466529011726379,0.7815473079681396,0,0
24.917,55.1,13.0,400.0,12731.0,19754.0,939.84,0.1,0.12,0.64,0.128,0.02,0.0,0.8366115093231201,0.7658605575561523,0.8366115093231201,0,0
24.925,55.32,13.0,400.0,12735.0,19756.0,939.836,0.1,0.13,0.66,0.133,0.021,0.0,0.8206700086593628,0.7701548337936401,0.8206700086593628,0,0
24.932,55.48,23.0,400.0,12736.0,19754.0,939.842,0.11,0.13,0.68,0.137,0.021,0.0,0.7769514322280884,0.7591753005981445,0.7769514322280884,0,0
24.94,55.67,11.0,400.0,12734.0,19755.0,939.85,0.11,0.13,0.68,0.137,0.021,0.0,0.8674687743186951,0.6548629999160767,0.8674687743186951,0,0
24.948,55.85,11.0,400.0,12738.0,19757.0,939.832,0.1,0.13,0.66,0.132,0.021,0.0,0.8137707710266113,0.6672071814537048,0.8137707710266113,0,0
24.956,56.0,11.0,400.0,12741.0,19757.0,939.83,0.1,0.12,0.64,0.129,0.02,0.0,0.8992687463760376,0.6695328950881958,0.8992687463760376,0,0
24.963,56.15,8.0,400.0,12740.0,19749.0,939.835,0.19,0.23,1.23,0.241,0.035,0.0,0.8000457882881165,0.7247605919837952,0.8000457882881165,0,0
24.971,56.29,12.0,400.0,12737.0,19750.0,939.842,0.25,0.31,1.65,0.323,0.047,0.0,0.7635210752487183,0.70508873462677,0.7635210752487183,0,0
24.979,56.38,18.0,400.0,12738.0,19755.0,939.839,0.28,0.33,1.8,0.349,0.049,0.0,0.8514214754104614,0.6833348870277405,0.8514214754104614,0,0
24.986,56.46,13.0,400.0,12747.0,19764.0,939.824,0.29,0.35,1.9,0.369,0.051,0.0,0.7798987627029419,0.6490524411201477,0.7798987627029419,0,0
24.994,56.61,16.0,400.0,12745.0,19760.0,939.83,0.3,0.36,1.95,0.377,0.052,0.0,0.7438610792160034,0.6925802230834961,0.7438610792160034,0,0
25.001,56.66,14.0,400.0,12743.0,19754.0,939.834,0.3,0.36,1.97,0.381,0.052,0.0,0.8244692087173462,0.6996357440948486,0.8244692087173462,0,0
25.009,56.76,6.0,400.0,12741.0,19756.0,939.815,0.3,0.36,1.95,0.377,0.052,0.0,0.8356227874755859,0.6937496066093445,0.8356227874755859,0,0
25.016,56.85,8.0,400.0,12745.0,19758.0,939.818,0.29,0.34,1.87,0.361,0.05,0.0,0.8076716661453247,0.7155195474624634,0.8076716661453247,0,0
25.024,56.91,4.0,400.0,12744.0,19766.0,939.824,0.29,0.34,1.86,0.356,0.047,0.0,0.7780073881149292,0.7070709466934204,0.7780073881149292,0,0
25.032,57.0,7.0,400.0,12743.0,19752.0,939.841,0.28,0.33,1.8,0.343,0.045,0.0,0.8244203329086304,0.7390713691711426,0.8244203329086304,0,0
25.039,57.22,0.0,400.0,12759.0,19771.0,939.833,0.28,0.32,1.8,0.342,0.044,0.0,0.7868421673774719,0.7164701223373413,0.7868421673774719,0,0
25.047,56.93,0.0,400.0,12777.0,19795.0,939.818,0.27,0.32,1.8,0.339,0.042,0.0,0.8044161796569824,0.7315424084663391,0.8044161796569824,0,0
25.054,55.72,0.0,400.0,12771.0,19795.0,939.821,0.27,0.32,1.77,0.334,0.042,0.0,0.7975923418998718,0.7177201509475708,0.7975923418998718,0,0
25.062,55.07,0.0,400.0,12766.0,19779.0,939.817,0.27,0.32,1.78,0.334,0.041,0.0,0.813420832157135,0.7156128287315369,0.813420832157135,0,0
25.069,54.47,0.0,400.0,12770.0,19790.0,939.818,0.27,0.31,1.75,0.33,0.041,0.0,0.7885534763336182,0.7300816774368286,0.7885534763336182,0,0
25.077,53.91,9.0,400.0,12768.0,19784.0,939.841,0.25,0.3,1.67,0.314,0.039,0.0,0.8234042525291443,0.7023191452026367,0.8234042525291443,0,0
25.084,53.42,5.0,400.0,12773.0,19784.0,939.839,0.25,0.29,1.62,0.304,0.038,0.0,0.7608146071434021,0.7110795378684998,0.7608146071434021,0,0
25.091,52.94,0.0,400.0,12774.0,19797.0,939.843,0.23,0.27,1.49,0.28,0.035,0.0,0.8044461607933044,0.7000624537467957,0.8044461607933044,0,0
25.099,52.56,7.0,400.0,12770.0,19784.0,939.835,0.22,0.25,1.42,0.268,0.033,0.0,0.7399619221687317,0.7204632759094238,0.7399619221687317,0,0
25.106,52.26,6.0,400.0,12764.0,19784.0,939.829,0.2,0.23,1.29,0.242,0.03,0.0,0.8009481430053711,0.7075948715209961,0.8009481430053711,0,0
25.114,51.95,9.0,400.0,12768.0,19786.0,939.829,0.19,0.22,1.22,0.229,0.028,0.0,0.8239856958389282,0.7317264080047607,0.8239856958389282,0,0
25.121,51.68,13.0,400.0,12761.0,19780.0,939.82,0.17,0.19,1.08,0.204,0.025,0.0,0.7497221231460571,0.6949411034584045,0.7497221231460571,0,0
25.128,51.44,10.0,400.0,12766.0,19776.0,939.817,0.16,0.18,1.02,0.191,0.024,0.0,0.8287562727928162,0.713169515132904,0.8287562727928162,0,0
25.136,51.23,13.0,400.0,12766.0,19781.0,939.818,0.15,0.18,0.98,0.184,0.023,0.0,0.8419580459594727,0.70292729139328,0.8419580459594727,0,0
25.143,51.03,4.0,400.0,12772.0,19778.0,939.835,0.15,0.17,0.96,0.179,0.022,0.0,0.8029056191444397,0.6889491677284241,0.8029056191444397,0,0
25.15,50.85,11.0,400.0,12766.0,19774.0,939.838,0.14,0.16,0.89,0.167,0.02,0.0,0.7945989966392517,0.7154954075813293,0.7945989966392517,0,0
25.158,50.57,16.0,400.0,12764.0,19777.0,939.824,0.12,0.15,0.82,0.153,0.019,0.0,0.7915313243865967,0.7189227342605591,0.7915313243865967,0,0
25.165,50.45,12.0,400.0,12769.0,19779.0,939.827,0.11,0.13,0.74,0.138,0.017,0.0,0.7822155356407166,0.7152380347251892,0.7822155356407166,0,0
25.172,50.31,5.0,400.0,12769.0,19775.0,939.831,0.11,0.12,0.7,0.131,0.016,0.0,0.8153470158576965,0.7215874791145325,0.8153470158576965,0,0
25.179,50.19,9.0,400.0,12772.0,19786.0,939.834,0.11,0.13,0.71,0.132,0.016,0.0,0.7789729833602905,0.719100296497345,0.7789729833602905,0,0
25.187,50.11,4.0,400.0,12769.0,19782.0,939.834,0.11,0.12,0.7,0.131,0.016,0.0,0.8034623861312866,0.7079724669456482,0.8034623861312866,0,0
25.194,50.02,8.0,400.0,12777.0,19790.0,939.828,0.1,0.12,0.67,0.126,0.015,0.0,0.8008299469947815,0.6932738423347473,0.8008299469947815,0,0
25.201,49.93,11.0,400.0,12773.0,19779.0,939.828,0.1,0.12,0.65,0.122,0.015,0.0,0.8177523016929626,0.7284401655197144,0.8177523016929626,0,0
25.208,49.84,0.0,400.0,12771.0,19783.0,939.83,0.13,0.15,0.86,0.159,0.019,0.0,0.8124925494194031,0.7275298833847046,0.8124925494194031,0,0
25.215,49.77,11.0,400.0,12772.0,19778.0,939.825,0.15,0.17,0.97,0.179,0.021,0.0,0.8050386309623718,0.7137378454208374,0.8050386309623718,0,0
25.223,49.64,9.0,400.0,12779.0,19792.0,939.812,0.17,0.19,1.1,0.204,0.024,0.0,0.8486092686653137,0.673078715801239,0.8486092686653137,0,0
25.23,49.62,3.0,400.0,12780.0,19794.0,939.827,0.18,0.18,1.21,0.188,0.004,0.0,0.7411685585975647,0.6072697639465332,0.7411685585975647,0,0
25.237,49.44,27.0,400.0,12759.0,19763.0,939.826,0.18,0.19,1.26,0.197,0.004,0.0,0.8200535178184509,0.6187633275985718,0.8200535178184509,0,0
25.244,49.74,38.0,400.0,12754.0,19752.0,939.843,0.2,0.21,1.36,0.213,0.005,0.0,0.7596238255500793,0.7155623435974121,0.7596238255500793,0,0
25.251,50.26,37.0,400.0,12757.0,19752.0,939.841,0.25,0.26,1.72,0.268,0.006,0.0,0.788979172706604,0.7534983158111572,0.788979172706604,0,0
25.258,50.89,32.0,400.0,12753.0,19755.0,939.83,0.26,0.27,1.81,0.282,0.006,0.0,0.7876859307289124,0.7501722574234009,0.7876859307289124,0,0
25.265,51.46,37.0,400.0,12757.0,19759.0,939.835,0.27,0.28,1.89,0.294,0.007,0.0,0.7535795569419861,0.6967078447341919,0.7535795569419861,0,0
25.272,51.99,37.0,400.0,12754.0,19756.0,939.828,0.27,0.28,1.89,0.294,0.007,0.0,0.7975784540176392,0.6788576245307922,0.7975784540176392,0,0
25.279,52.52,32.0,400.0,12760.0,19763.0,939.834,0.28,0.29,1.93,0.3,0.007,0.0,0.8394824266433716,0.7532035112380981,0.8394824266433716,0,0
25.286,52.98,29.0,400.0,12764.0,19758.0,939.83,0.28,0.29,1.91,0.298,0.007,0.0,0.8046891689300537,0.7052087187767029,0.8046891689300537,0,0
25.293,53.44,27.0,400.0,12766.0,19762.0,939.814,0.27,0.28,1.84,0.287,0.006,0.0,0.834233283996582,0.6933283805847168,0.834233283996582,0,0
25.3,53.81,18.0,400.0,12766.0,19769.0,939.821,0.26,0.27,1.79,0.279,0.006,0.0,0.7899206876754761,0.7104078531265259,0.7899206876754761,0,0
25.307,54.17,17.0,400.0,12774.0,19773.0,939.817,0.25,0.26,1.75,0.273,0.006,0.0,0.7878264784812927,0.6857799291610718,0.7878264784812927,0,0
25.314,54.46,22.0,400.0,12772.0,19760.0,939.817,0.25,0.26,1.71,0.267,0.006,0.0,0.7662944793701172,0.71664959192276,0.7662944793701172,0,0
25.321,54.76,19.0,400.0,12779.0,19779.0,939.815,0.25,0.26,1.7,0.265,0.006,0.0,0.7321693897247314,0.6784321665763855,0.7321693897247314,0,0
25.328,55.01,11.0,400.0,12776.0,19772.0,939.815,0.24,0.25,1.67,0.261,0.006,0.0,0.7782336473464966,0.6684561967849731,0.7782336473464966,0,0
25.335,55.23,21.0,400.0,12779.0,19773.0,939.835,0.24,0.25,1.67,0.261,0.006,0.0,0.7297841310501099,0.7166911363601685,0.7297841310501099,0,0
25.342,55.45,13.0,400.0,12781.0,19780.0,939.831,0.25,0.26,1.7,0.265,0.006,0.0,0.7071303725242615,0.7799118757247925,0.7799118757247925,0,0
25.349,55.66,19.0,400.0,12777.0,19774.0,939.829,0.26,0.27,1.79,0.279,0.006,0.0,0.7892707586288452,0.7497704029083252,0.7892707586288452,0,0
25.356,55.86,11.0,400.0,12776.0,19774.0,939.826,0.27,0.28,1.84,0.287,0.006,0.0,0.804219126701355,0.6928438544273376,0.804219126701355,0,0
25.363,56.01,8.0,400.0,12776.0,19779.0,939.835,0.28,0.31,1.88,0.326,0.027,0.0,0.8189687132835388,0.6660718321800232,0.8189687132835388,0,0
25.37,56.16,12.0,400.0,12780.0,19771.0,939.844,0.29,0.32,1.93,0.336,0.028,0.0,0.8378790616989136,0.6519383192062378,0.8378790616989136,0,0
25.376,56.28,8.0,400.0,12783.0,19782.0,939.837,0.29,0.32,1.93,0.335,0.028,0.0,0.871408998966217,0.6234738230705261,0.871408998966217,0,0
25.383,56.42,12.0,400.0,12781.0,19777.0,939.842,0.28,0.31,1.86,0.324,0.027,0.0,0.8113422393798828,0.6782585978507996,0.8113422393798828,0,0
25.39,56.56,18.0,400.0,12782.0,19771.0,939.845,0.27,0.3,1.81,0.315,0.026,0.0,0.8411477208137512,0.6224800944328308,0.8411477208137512,0,0
25.397,56.64,8.0,400.0,12789.0,19783.0,939.838,0.29,0.32,1.92,0.332,0.027,0.0,0.8328743577003479,0.5998623967170715,0.8328743577003479,0,0
25.404,56.76,0.0,400.0,12786.0,19790.0,939.827,0.29,0.32,1.95,0.338,0.027,0.0,0.8231546878814697,0.6357704997062683,0.8231546878814697,0,0
25.41,56.86,14.0,400.0,12781.0,19777.0,939.816,0.29,0.32,1.95,0.337,0.027,0.0,0.8256028294563293,0.6493847370147705,0.8256028294563293,0,0
25.417,56.96,17.0,400.0,12782.0,19776.0,939.823,0.29,0.33,1.97,0.34,0.027,0.0,0.8257375359535217,0.6003336906433105,0.8257375359535217,0,0
25.424,57.01,10.0,400.0,12788.0,19790.0,939.824,0.3,0.33,1.99,0.344,0.028,0.0,0.8247007727622986,0.666361927986145,0.8247007727622986,0,0
25.431,57.09,15.0,400.0,12788.0,19782.0,939.823,0.31,0.35,2.09,0.36,0.028,0.0,0.8055359125137329,0.7137929797172546,0.8055359125137329,0,0
25.437,57.14,7.0,400.0,12791.0,19786.0,939.827,0.35,0.38,2.32,0.399,0.031,0.0,0.7994769811630249,0.689134418964386,0.7994769811630249,0,0
25.444,57.39,0.0,400.0,12810.0,19806.0,939.829,0.36,0.39,2.4,0.412,0.032,0.0,0.8150877952575684,0.6643199920654297,0.8150877952575684,0,0
25.451,57.16,0.0,400.0,12809.0,19809.0,939.828,0.38,0.42,2.53,0.433,0.033,0.0,0.7908126711845398,0.7121557593345642,0.7908126711845398,0,0
25.457,56.51,0.0,400.0,12813.0,19817.0,939.827,0.38,0.42,2.54,0.435,0.033,0.0,0.8019164800643921,0.6807770729064941,0.8019164800643921,0,0
25.464,55.84,0.0,400.0,12813.0,19807.0,939.831,0.37,0.41,2.48,0.426,0.033,0.0,0.7790123820304871,0.6874076724052429,0.7790123820304871,0,0
25.471,55.2,0.0,400.0,12809.0,19808.0,939.825,0.36,0.4,2.42,0.416,0.032,0.0,0.7749814987182617,0.7076695561408997,0.7749814987182617,0,0
25.477,54.57,3.0,400.0,12808.0,19804.0,939.83,0.34,0.37,2.27,0.39,0.03,0.0,0.827867865562439,0.7387919425964355,0.827867865562439,0,0
25.484,54.0,2.0,400.0,12812.0,19807.0,939.825,0.33,0.36,2.19,0.375,0.029,0.0,0.792507529258728,0.6872453093528748,0.792507529258728,0,0
25.491,53.51,5.0,400.0,12816.0,19809.0,939.816,0.3,0.33,2.0,0.343,0.026,0.0,0.7865022420883179,0.7285346388816833,0.7865022420883179,0,0
25.497,53.1,8.0,400.0,12805.0,19804.0,939.817,0.28,0.31,1.9,0.326,0.025,0.0,0.7715696096420288,0.6794435977935791,0.7715696096420288,0,0
25.504,52.7,12.0,400.0,12808.0,19801.0,939.82,0.27,0.3,1.8,0.309,0.024,0.0,0.7934718132019043,0.6990267038345337,0.7934718132019043,0,0
25.51,52.38,7.0,400.0,12807.0,19798.0,939.829,0.24,0.26,1.61,0.276,0.021,0.0,0.8070916533470154,0.7035142183303833,0.8070916533470154,0,0
25.517,52.07,11.0,400.0,12809.0,19805.0,939.85,0.23,0.25,1.51,0.26,0.02,0.0,0.8001813292503357,0.7055714726448059,0.8001813292503357,0,0
25.523,51.83,15.0,400.0,12807.0,19798.0,939.852,0.21,0.22,1.46,0.228,0.005,0.0,0.8130258321762085,0.7320567965507507,0.8130258321762085,0,0
25.53,51.57,18.0,400.0,12807.0,19804.0,939.847,0.21,0.22,1.46,0.228,0.005,0.0,0.7966846823692322,0.7438620328903198,0.7966846823692322,0,0
25.536,51.35,1.0,400.0,12809.0,19807.0,939.842,0.21,0.21,1.41,0.22,0.005,0.0,0.8318753838539124,0.755298376083374,0.8318753838539124,0,0
25.543,51.18,6.0,400.0,12812.0,19798.0,939.832,0.2,0.21,1.37,0.214,0.005,0.0,0.7674468159675598,0.6534648537635803,0.7674468159675598,0,0
25.549,51.01,0.0,400.0,12809.0,19813.0,939.838,0.19,0.19,1.28,0.2,0.005,0.0,0.729326069355011,0.7165706753730774,0.729326069355011,0,0
25.556,50.86,0.0,400.0,12814.0,19818.0,939.832,0.18,0.19,1.23,0.191,0.004,0.0,0.8036249876022339,0.7412253022193909,0.8036249876022339,0,0
25.562,50.68,5.0,400.0,12810.0,19809.0,939.829,0.16,0.17,1.12,0.174,0.004,0.0,0.8227394819259644,0.7516388893127441,0.8227394819259644,0,0
25.569,50.59,15.0,400.0,12805.0,19800.0,939.833,0.15,0.16,1.06,0.165,0.004,0.0,0.8057118058204651,0.7477696537971497,0.8057118058204651,0,0
25.575,50.49,3.0,400.0,12813.0,19809.0,939.825,0.15,0.16,0.98,0.168,0.013,0.0,0.7296324968338013,0.7160590291023254,0.7296324968338013,0,0
25.582,50.39,12.0,400.0,12812.0,19803.0,939.818,0.14,0.16,0.96,0.166,0.013,0.0,0.7647120356559753,0.7580693960189819,0.7647120356559753,0,0
25.588,50.23,14.0,400.0,12814.0,19808.0,939.821,0.14,0.15,0.92,0.158,0.012,0.0,0.8544242978096008,0.7482998371124268,0.8544242978096008,0,0
25.594,50.15,11.0,400.0,12812.0,19809.0,939.821,0.15,0.15,1.01,0.157,0.004,0.0,0.7401683330535889,0.7288612127304077,0.7401683330535889,0,0
25.601,50.12,13.0,400.0,12816.0,19803.0,939.812,0.18,0.19,1.23,0.192,0.004,0.0,0.7800659537315369,0.7209644317626953,0.7800659537315369,0,0
25.607,50.0,12.0,400.0,12814.0,19802.0,939.817,0.2,0.21,1.36,0.213,0.005,0.0,0.728247344493866,0.7018924951553345,0.728247344493866,0,0
25.613,49.98,10.0,400.0,12817.0,19799.0,939.809,0.23,0.24,1.62,0.252,0.006,0.0,0.832970917224884,0.7335296273231506,0.832970917224884,0,0
25.62,49.89,11.0,400.0,12813.0,19802.0,939.804,0.24,0.25,1.69,0.263,0.006,0.0,0.779155433177948,0.655038058757782,0.779155433177948,0,0
25.626,49.81,9.0,400.0,12810.0,19796.0,939.808,0.25,0.26,1.72,0.269,0.006,0.0,0.7854853868484497,0.6541769504547119,0.7854853868484497,0,0
25.632,49.74,12.0,400.0,12812.0,19802.0,939.816,0.26,0.27,1.78,0.278,0.006,0.0,0.8132719993591309,0.6692512631416321,0.8132719993591309,0,0
25.639,49.6,31.0,400.0,12801.0,19782.0,939.819,0.26,0.27,1.8,0.281,0.006,0.0,0.8395552039146423,0.574154257774353,0.8395552039146423,0,0
25.645,49.86,30.0,400.0,12796.0,19786.0,939.824,0.26,0.27,1.78,0.277,0.006,0.0,0.8006479740142822,0.7418360710144043,0.8006479740142822,0,0
25.651,50.41,39.0,400.0,12795.0,19778.0,939.823,0.25,0.26,1.74,0.272,0.006,0.0,0.7702954411506653,0.7234247326850891,0.7702954411506653,0,0
25.657,51.04,34.0,400.0,12799.0,19786.0,939.82,0.24,0.25,1.65,0.257,0.006,0.0,0.7386854887008667,0.6746191382408142,0.7386854887008667,0,0
25.664,51.64,24.0,400.0,12801.0,19784.0,939.824,0.23,0.24,1.59,0.247,0.006,0.0,0.7573399543762207,0.0,0.7573399543762207,0,0
25.67,52.17,26.0,400.0,12797.0,19779.0,939.823,0.21,0.22,1.45,0.227,0.005,0.0,0.0,0.0,0.0,0,0
25.676,52.71,29.0,400.0,12802.0,19779.0,939.816,0.2,0.21,1.38,0.216,0.005,0.0,0.0,0.0,0.0,0,0
25.682,53.2,34.0,400.0,12805.0,19794.0,939.824,0.18,0.19,1.25,0.194,0.004,0.0,0.6075253486633301,0.0,0.6075253486633301,0,0
25.688,53.6,25.0,400.0,12805.0,19791.0,939.836,0.17,0.18,1.18,0.183,0.004,0.0,0.5377237200737,0.0,0.5377237200737,0,0
25.694,53.98,17.0,400.0,12806.0,19797.0,939.83,0.15,0.16,1.04,0.163,0.004,0.0,0.5698312520980835,0.0,0.5698312520980835,0,0
25.701,54.32,28.0,400.0,12807.0,19786.0,939.833,0.14,0.15,0.98,0.153,0.003,0.0,0.0,0.0,0.0,0,0
25.707,54.64,18.0,400.0,12814.0,19797.0,939.827,0.12,0.13,0.86,0.134,0.003,0.0,0.0,0.0,0.0,0,0
25.713,54.91,22.0,400.0,12814.0,19799.0,939.829,0.12,0.13,0.85,0.133,0.003,0.0,0.0,0.0,0.0,0,0
25.719,55.54,16.0,400.0,12814.0,19797.0,939.828,0.12,0.12,0.82,0.128,0.003,0.0,0.0,0.0,0.0,0,0
25.725,55.77,9.0,400.0,12819.0,19801.0,939.832,0.12,0.13,0.83,0.13,0.003,0.0,0.0,0.0,0.0,0,0
25.731,55.97,18.0,400.0,12818.0,19799.0,939.838,0.12,0.12,0.83,0.129,0.003,0.0,0.0,0.0,0.0,0,0
25.737,56.11,6.0,400.0,12823.0,19806.0,939.835,0.12,0.12,0.79,0.124,0.003,0.0,0.0,0.0,0.0,0,0
25.743,56.24,1.0,400.0,12818.0,19807.0,939.835,0.11,0.12,0.77,0.12,0.003,0.0,0.0,0.0,0.0,0,0
25.749,56.39,16.0,400.0,12815.0,19798.0,939.835,0.12,0.13,0.79,0.133,0.009,0.0,0.0,0.0,0.0,0,0
25.755,56.55,16.0,400.0,12825.0,19807.0,939.835,0.12,0.13,0.79,0.134,0.009,0.0,0.0,0.0,0.0,0,0
25.761,56.65,10.0,400.0,12823.0,19800.0,939.835,0.11,0.12,0.77,0.13,0.009,0.0,0.0,0.0,0.0,0,0
25.767,56.75,1.0,400.0,12825.0,19811.0,939.835,0.11,0.12,0.75,0.127,0.009,0.0,0.0,0.0,0.0,0,0
25.773,56.93,8.0,400.0,12820.0,19810.0,939.825,0.25,0.27,1.71,0.285,0.018,0.0,0.0,0.0,0.0,0,0
25.779,57.02,0.0,400.0,12822.0,19807.0,939.832,0.33,0.36,2.22,0.37,0.023,0.0,0.0,0.0,0.0,0,0
25.785,57.24,6.0,400.0,12825.0,19805.0,939.828,0.41,0.45,2.8,0.467,0.028,0.0,0.0,0.0,0.0,0,0
25.791,57.44,0.0,400.0,12841.0,19838.0,939.83,0.43,0.46,2.89,0.482,0.029,0.01,0.0,0.0,0.0,0,0
25.797,57.21,0.0,400.0,12853.0,19832.0,939.839,0.43,0.46,2.89,0.481,0.029,0.0,0.0,0.0,0.0,0,0
25.803,56.63,0.0,400.0,12843.0,19826.0,939.839,0.41,0.45,2.79,0.465,0.028,0.0,0.0,0.0,0.0,0,0
25.809,55.88,0.0,400.0,12849.0,19836.0,939.83,0.4,0.44,2.72,0.453,0.027,0.0,0.0,0.5242584943771362,0.5242584943771362,0,0
25.815,55.23,2.0,400.0,12844.0,19827.0,939.83,0.37,0.41,2.53,0.422,0.026,0.0,0.0,0.5249312520027161,0.5249312520027161,0,0
25.82,54.63,2.0,400.0,12844.0,19826.0,939.838,0.36,0.39,2.43,0.405,0.025,0.0,0.0,0.0,0.0,0,0
25.826,54.06,0.0,400.0,12847.0,19835.0,939.844,0.33,0.35,2.21,0.368,0.022,0.0,0.0,0.0,0.0,0,0
25.832,53.56,4.0,400.0,12853.0,19840.0,939.843,0.31,0.34,2.1,0.349,0.021,0.0,0.6955915093421936,0.5366804599761963,0.6955915093421936,0,0
25.838,53.13,9.0,400.0,12839.0,19824.0,939.832,0.29,0.32,1.98,0.329,0.02,0.0,0.8494963049888611,0.6372056007385254,0.8494963049888611,0,0
25.844,52.74,14.0,400.0,12840.0,19822.0,939.839,0.29,0.31,2.03,0.316,0.007,0.0,0.7953487634658813,0.0,0.7953487634658813,0,0
25.85,52.4,16.0,400.0,12837.0,19814.0,939.832,0.29,0.3,2.0,0.312,0.007,0.0,0.8543828725814819,0.0,0.8543828725814819,0,0
25.855,52.13,3.0,400.0,12849.0,19830.0,939.831,0.29,0.3,1.97,0.307,0.007,0.0,0.818364679813385,0.0,0.818364679813385,0,0
25.861,51.84,0.0,400.0,12849.0,19830.0,939.827,0.28,0.31,1.92,0.321,0.02,0.0,0.8660472631454468,0.0,0.8660472631454468,0,0
25.867,51.64,2.0,400.0,12841.0,19819.0,939.827,0.28,0.3,1.88,0.315,0.02,0.0,0.8242318630218506,0.0,0.8242318630218506,0,0
25.873,51.42,11.0,400.0,12843.0,19813.0,939.843,0.27,0.3,1.84,0.308,0.019,0.0,0.8242380023002625,0.0,0.8242380023002625,0,0
25.878,51.06,13.0,400.0,12842.0,19818.0,939.837,0.24,0.27,1.65,0.276,0.017,0.0,0.8505874276161194,0.0,0.8505874276161194,0,0
25.884,50.93,8.0,400.0,12845.0,19824.0,939.833,0.22,0.24,1.5,0.252,0.016,0.0,0.8654958009719849,0.0,0.8654958009719849,0,0
25.89,50.78,14.0,400.0,12841.0,19814.0,939.823,0.21,0.23,1.43,0.239,0.015,0.0,0.8406935334205627,0.0,0.8406935334205627,0,0
25.895,50.63,9.0,400.0,12841.0,19821.0,939.825,0.2,0.21,1.39,0.217,0.005,0.0,0.8473774790763855,0.0,0.8473774790763855,0,0
25.901,50.5,4.0,400.0,12848.0,19830.0,939.824,0.2,0.2,1.35,0.21,0.005,0.0,0.8422858715057373,0.0,0.8422858715057373,0,0
25.907,50.43,13.0,400.0,12850.0,19818.0,939.825,0.18,0.19,1.25,0.195,0.004,0.0,0.8644182085990906,0.0,0.8644182085990906,0,0
25.912,50.36,9.0,400.0,12843.0,19820.0,939.838,0.17,0.18,1.2,0.186,0.004,0.0,0.8973495960235596,0.6377283930778503,0.8973495960235596,0,0
25.918,50.25,1.0,400.0,12853.0,19826.0,939.834,0.16,0.17,1.13,0.177,0.004,0.0,0.8582743406295776,0.677005410194397,0.8582743406295776,0,0
25.923,50.14,2.0,400.0,12850.0,19823.0,939.831,0.16,0.17,1.12,0.174,0.004,0.0,0.8954523205757141,0.0,0.8954523205757141,0,0
25.929,50.07,4.0,400.0,12849.0,19824.0,939.839,0.17,0.17,1.15,0.179,0.004,0.0,0.8582956194877625,0.6281737685203552,0.8582956194877625,0,0
25.935,50.0,13.0,400.0,12854.0,19833.0,939.833,0.17,0.17,1.15,0.18,0.004,0.0,0.8788154125213623,0.0,0.8788154125213623,0,0
25.94,49.94,3.0,400.0,12848.0,19822.0,939.835,0.17,0.19,1.17,0.195,0.012,0.0,0.8556879162788391,0.0,0.8556879162788391,0,0
25.946,49.85,0.0,400.0,12852.0,19824.0,939.834,0.18,0.2,1.24,0.207,0.013,0.0,0.8236662745475769,0.0,0.8236662745475769,0,0
25.951,49.83,11.0,400.0,12851.0,19829.0,939.824,0.19,0.2,1.27,0.212,0.013,0.0,0.8751921057701111,0.0,0.8751921057701111,0,0
25.957,50.37,37.0,400.0,12829.0,19792.0,939.818,0.2,0.21,1.38,0.216,0.005,0.0,0.8849737644195557,0.0,0.8849737644195557,0,0
25.962,50.95,32.0,400.0,12834.0,19812.0,939.828,0.2,0.2,1.35,0.211,0.005,0.0,0.8579497337341309,0.0,0.8579497337341309,0,0
25.968,51.57,24.0,400.0,12832.0,19803.0,939.836,0.19,0.2,1.32,0.206,0.005,0.0,0.8937543630599976,0.0,0.8937543630599976,0,0
25.973,52.62,39.0,400.0,12834.0,19797.0,939.856,0.19,0.21,1.3,0.217,0.014,0.0,0.9078114628791809,0.5845149755477905,0.9078114628791809,0,0
25.979,53.08,26.0,400.0,12841.0,19808.0,939.85,0.18,0.2,1.24,0.208,0.013,0.0,0.9031317234039307,0.6285938024520874,0.9031317234039307,0,0
25.984,53.51,25.0,400.0,12839.0,19808.0,939.845,0.18,0.19,1.2,0.201,0.013,0.0,0.8567806482315063,0.6149347424507141,0.8567806482315063,0,0
25.99,53.94,28.0,400.0,12842.0,19814.0,939.842,0.16,0.18,1.11,0.186,0.012,0.0,0.8675068020820618,0.6043111085891724,0.8675068020820618,0,0
25.995,54.57,16.0,400.0,12852.0,19820.0,939.842,0.15,0.16,1.01,0.169,0.011,0.0,0.8730115294456482,0.5793733596801758,0.8730115294456482,0,0
26.001,54.85,11.0,400.0,12847.0,19818.0,939.843,0.13,0.15,0.91,0.152,0.01,0.0,0.877194344997406,0.6190481185913086,0.877194344997406,0,0
26.006,55.12,17.0,400.0,12847.0,19813.0,939.828,0.13,0.14,0.86,0.144,0.009,0.0,0.8840165138244629,0.6199824213981628,0.8840165138244629,0,0
